Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
Meta,"Data Engineer, Analytics",Software,"New York, NY",US,Big Tech / Semi leader,,,Nov 01,,vansh,https://www.metacareers.com/jobs/2578176955882259
Meta,Software Engineer,Software,"Menlo Park, CA",US,Big Tech / Semi leader,,,Jun 27,,vansh,https://www.metacareers.com/jobs/1947521902323717
Meta,"Research Engineer, Monetization AI",Software,"Seattle, WA",US,Big Tech / Semi leader,,,May 23,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebd5c27820c036924f77b8
Meta,"Research Engineer, MRS AI",Software,"New York, NY",US,Big Tech / Semi leader,,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69eb529116b2612c2a11addc
Meta,"Research Engineer, MRS AI",Software,"Menlo Park, CA",US,Big Tech / Semi leader,,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e9f8ef7820c036924ea37a
Meta,"Research Engineer, MRS AI",Software,"Bellevue, WA",US,Big Tech / Semi leader,,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e9365c58811370cb12bd3e
Meta,"Research Engineer, Monetization AI",Software,"New York, NY",US,Big Tech / Semi leader,,,May 14,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e8cb007820c036924e2e08
Meta,"Research Engineer, Monetization AI",Software,"Redmond, WA",US,Big Tech / Semi leader,,,May 13,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e779f53aa0c4796439a18a
Meta,"Research Engineer, Monetization AI",Software,"Menlo Park, CA",US,Big Tech / Semi leader,,,May 12,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e77df758811370cb11cea4
Meta,"Research Engineer, Monetization AI",Software,"Sunnyvale, CA",US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e9f8e37820c036924ea33e
Meta,"Research Engineer, Monetization AI",Software,"Bellevue, WA",US,Big Tech / Semi leader,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69eb5807dc35f7132c4afe70
Meta,"AI Research Engineer, Media - Meta Superintelligence Labs",Software,"Bellevue, WA",US,Big Tech / Semi leader,,,May 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f25479f154d768fbaa6790
Meta,AI Design Generalist,Software,"Sunnyvale, CA",US,Big Tech / Semi leader,,,Apr 28,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f18680b27fee43e8cd984e
Meta,AI Design Generalist,Software,"Menlo Park, CA",US,Big Tech / Semi leader,,,Apr 28,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f1865d62b48c683879600a
Meta,AI Specialist - Product and Applied Research,Software,"Bellevue, WA",US,Big Tech / Semi leader,,,Apr 26,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69eac45158811370cb134f75
Meta,AI Specialist - Product and Applied Research,Software,"Burlingame, CA",US,Big Tech / Semi leader,,,Apr 26,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebd5c27820c036924f77b6
Meta,AI Specialist - Product and Applied Research,Software,"Seattle, WA",US,Big Tech / Semi leader,,,Apr 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69eb7282dc35f7132c4b0548
Meta,AI Specialist - Product and Applied Research,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebefff7820c036924f817d
Meta,Software Engineer (Systems),Software,"Washington, DC",US,Big Tech / Semi leader,,,Apr 06,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69dbac6f869c7e25d85a8261
Microchip Technology Inc.,Engineer I- Software,Software,"CO - Boulder, US",US,Big Tech / Semi leader,,,Jun 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a19c95bc2a87d6cd3dfb81b
Micron Technology,"New College Grad - Design Engineer, AI",Software,"San Jose, CA",US,Big Tech / Semi leader,,,May 03,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f72a33582f810f9c8cad34
Microsoft,Solution Engineer - AI Business Process,Software,United States,US,Big Tech / Semi leader,,,May 21,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69f4847812f2811ab5a5e951
Microsoft,"PostDoc Researcher-FATE (Fairness, Accountability, Transparency, and Ethics in AI-Microsoft Research",Software,"New York, United States",US,Big Tech / Semi leader,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d5c74a706f771673ba69af
Microsoft,Azure/AI Technology Consultant-CTJ-Poly,Software,"Elkridge, MD",US,Big Tech / Semi leader,,,May 13,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a047ec37c753c287f6eff23
Microsoft,Azure/AI Technology Consultant-CTJ-Poly,Software,"United States, Maryland, Elkridge",US,Big Tech / Semi leader,,,May 12,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0582ee6c07461fe1716ada
Microsoft,Software Engineer AI Data Platform - CoreAI,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 30,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f36a7a461b9b613a620379
Microsoft,Software Engineer,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 29,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f21658f154d768fbaa5381
Microsoft,Data Engineer II,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 23,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69ea3ae258811370cb131db4
Microsoft,Software Engineer Foundry Agent,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 23,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69ea3ad658811370cb131d61
Microsoft,Software Engineer AI Platform,Software,"United States, Washington, Redmond",US,Big Tech / Semi leader,,,Apr 17,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69e4bb633cfd986aa6f80321
Microsoft,Machine Learning Engineer,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 11,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69bd85d4b106024562826fb3
Microsoft,Research Engineer - Generative AI - AI Frontiers,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 08,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69c918711818a24cd84d986d
Microsoft,Software Engineer - CTJ - Poly,Software,"United States, Virginia, Reston",US,Big Tech / Semi leader,,,May 30,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a194a9c54a441713ae8bc27
Microsoft,Software Engineer - CTJ - Poly,Software,"United States, Washington, Redmond",US,Big Tech / Semi leader,,,May 30,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a1ab7ee2b206f3955eb5d57
Microsoft,Software Engineering IC3,Software,"Redmond, WA",US,Big Tech / Semi leader,,,May 21,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0e5ba1beb4d73cb6231c79
Microsoft,Software Engineer - CTJ - Poly,Software,"Redmond, WA",US,Big Tech / Semi leader,,,May 21,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a0f074a72b52f7225f3a8e3
Microsoft,Software Engineer - CTJ - Poly,Software,"Reston, VA",US,Big Tech / Semi leader,,,May 14,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69fcacfc6b788e7e7a5c1cb2
Microsoft,Software Engineer,Software,United States,US,Big Tech / Semi leader,,,Apr 24,Remote,jobright:SW@hist,https://jobright.ai/jobs/info/69ebc262dc35f7132c4b2e57
Microsoft,Software Engineering - CTJ - Poly,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 16,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69e0e4baacc736112f5c0b65
Microsoft,Quantum Software Engineer,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 08,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69ae34373de6821aaccd7328
Microsoft,Software Engineer Bing Fundamentals,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 07,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69d50bc7e63cea7a8b65e6cb
Microsoft AI,Software Engineer Bing Fundamentals,Software,"Redmond, WA",US,Big Tech / Semi leader,,,Apr 06,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69d44549cfdc6132f945955a
mindsquare AG,Trainee IT Consultant KI / AI (m/w/d),Software,United States,US,Big Tech / Semi leader,,,Apr 29,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69f2c07634c4af7a79ab6016
Narmi,Software Engineer I - Implementations,Software,"New York, NY",US,Big Tech / Semi leader,,,Apr 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69cea096cdb525785fb999b2
Neuberger,Developer II - Full Stack Python Developer (Equities Investment Technology),Software,"New York, NY",US,Big Tech / Semi leader,,,May 18,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0b7131963f7a67d95cfb3f
Neuberger Berman,Applied AI Engineer,Software,"New York, NY",US,Big Tech / Semi leader,,,Apr 09,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69bbff5d5b89c002acf0eaee
Neuberger Berman,Developer II - Full Stack Python Developer (Equities Investment Technology),Software,"New York, NY",US,Big Tech / Semi leader,,,Apr 15,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69dff03be34484770f1ab6ce
NVIDIA,Systems Software Engineer - New College Grad 2026,Software,"US, OR, Hillsboro",US,Big Tech / Semi leader,$172k/yr,,29d,,speedy:FAANG,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/US-OR-Hillsboro/Systems-Software-Engineer---New-College-Grad-2026_JR2017083
NVIDIA,Deep Learning Software Engineer - TensorRT Performance - New College Grad 2026,Software,"US, CA, Santa Clara",US,Big Tech / Semi leader,$172k/yr,,67d,,speedy:FAANG,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Deep-Learning-Software-Engineer--TensorRT-Performance---New-College-Grad-2026_JR2015071
NVIDIA,New Grad 2026: Software QA Engineer,Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 25,,vansh,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-QA-Engineer--New-College-Grad-2026_JR2016688
NVIDIA,"New Grad 2026: Deep Learning Software Engineer, FlashInfer",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 25,,vansh,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Deep-Learning-Software-Engineer--FlashInfer---New-College-Grad-2026_JR2017076
NVIDIA,"New Grad 2026: Software Engineer, AI Networking, Masters",Software,"Santa Clara, CASeattle, WA",US,Big Tech / Semi leader,,,Apr 25,,vansh,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Engineer--AI-Networking--New-College-Grad-2026_JR2017100
NVIDIA,"New Grad 2026: Developer Technology Engineer, Public Sector",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Nov 30,,vansh,https://nvidia.wd5.myworkdayjobs.com/en-US/nvidiaexternalcareersite/job/Developer-Technology-Engineer--Public-Sector---New-College-Grad-2026_JR2008990
NVIDIA,"Machine Learning Applications and Compiler Engineer, LPX - New College Grad 2026",Software,"Toronto, Ontario, Canada",US,Big Tech / Semi leader,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb32f086d5cd46527d3d97
NVIDIA,AI and FSI Developer Technology Engineer - New College Grad 2026,Software,"New York, NY",US,Big Tech / Semi leader,,,May 23,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d85b689f97a42dc9c1ba40
NVIDIA,AI and FSI Developer Technology Engineer - New College Grad 2026,Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,May 23,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d843e8b861c42857c499b4
NVIDIA,AI and FSI Developer Technology Engineer - New College Grad 2026,Software,"California, United States",US,Big Tech / Semi leader,,,May 22,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69d841ce9f97a42dc9c1b4e9
NVIDIA,"Applied Machine Learning Engineer, Circuit Design - New College Grad 2026",Software,"California, United States",US,Big Tech / Semi leader,,,May 20,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69d55e35891d7b11cfd01404
NVIDIA,"Machine Learning Applications and Compiler Engineer, LPX - New College Grad 2026",Software,Canada,US,Big Tech / Semi leader,,,May 05,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb32e986d5cd46527d3d83
NVIDIA,"Machine Learning Applications and Compiler Engineer, LPX - New College Grad 2026",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,May 05,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb31f118b94b2515be0650
NVIDIA,"Machine Learning Applications and Compiler Engineer, LPX - New College Grad 2026",Software,"Canada, Remote, CA",US,Big Tech / Semi leader,,,May 04,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69f8f901a3d34b4f76f5f5d7
NVIDIA,"Machine Learning Applications and Compiler Engineer, LPX - New College Grad 2026",Software,"Canada, Toronto, CA",US,Big Tech / Semi leader,,,May 04,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f8f8cfb1fc847fc1aea0f3
NVIDIA,"Software Engineer, AI Networking- New College Grad 2026",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ec11c67820c036924f8f32
NVIDIA,"Software Engineer, AI Networking- New College Grad 2026",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ec11734b0fa35a70780832
NVIDIA,"Software Engineer, Machine Learning Inference - New College Grad 2026",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 16,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e17ca8ff71e82d604b72f7
NVIDIA,"Systems Software Engineer, Workstation Performance - New College Grad 2026",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 08,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d6edef52a5bf580012ce1a
NVIDIA,"Software Engineer, AI Inference Systems - New College Graduate 2026",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 03,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69cf8f82366bb95ba55176e0
NVIDIA,"Compiler Engineer, Backend- New College Grad 2026",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 29,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f2a7bf8d8d624381aa1fbb
NVIDIA,"Research Engineer, Architecture - PhD New College Grad 2026",Software,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Research-Engineer--Architecture---PhD-New-College-Grad-2026_JR2008829
NVIDIA,"Software Engineer, AI and DL Kernel Libraries - New College Grad 2026",Software,US (see posting),US,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Software-Engineer--AI-and-DL-Kernel-Libraries---New-College-Grad-2026_JR2018473
NVIDIA AI,AI and FSI Developer Technology Engineer - New College Grad 2026,Software,"Santa Clara, NY",US,Big Tech / Semi leader,,,Apr 26,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69edcb96dc35f7132c4b96bc
NVIDIA AI,"Software Engineer, AI Networking- New College Grad 2026",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Apr 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ed147adc35f7132c4b80c1
NVIDIA AI,"Deep Learning Software Engineer, FlashInfer - New College Grad 2026",Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69ebbbea58811370cb13c150
NVIDIA AI,Software QA Engineer- New College Grad 2026,Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,Apr 24,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69ebbc8bdc35f7132c4b2daa
NVIDIA Taiwan,"System Software Engineer, GPU - New College Grad",Software,Taipei,TW,Big Tech / Semi leader,,,entry:new grad,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Software-Engineer--GPU---New-College-Grad_JR1956367-1
NVIDIA Taiwan,System Software Engineer (RDSS),Software,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Software-Engineer--RDSS-Intern-_JR2008241
NVIDIA Taiwan,Developer Technology Engineer (RDSS),Software,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/UniversityJobs/job/Taiwan-Taipei/Developer-Technology-Engineer--RDSS-Intern-_JR1947131-1
O'Dell HVAC Group,IT & AI Solutions Engineer,Software,"Waterloo, Ontario, Canada",US,Big Tech / Semi leader,,,May 05,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb20d4d21cf86d1e3cff93
Oracle,Software Developer,Software,RemoteCanada,Intl,Big Tech / Semi leader,,,Apr 19,,vansh,https://careers.oracle.com/jobs/#en/sites/jobsearch/job/287106
Oracle,Software Developer - Rotational Program - NetSuite,Software,"Kitchiner, Canada",Intl,Big Tech / Semi leader,,,Apr 19,,vansh,https://careers.oracle.com/jobs/#en/sites/jobsearch/job/264377
Oracle,Advanced Degree Software Engineer - Database Technologies,Software,Canada,US,Big Tech / Semi leader,,,Jun 03,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/6a03c6828ecfd93cd9c118f7
Oracle,"Systems Engineer, Health Information Exchange",Software,United States,US,Big Tech / Semi leader,,,May 22,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69d83365b861c42857c49502
Oracle,Software Developer,Software,"Kansas City, MO, United States",US,Big Tech / Semi leader,,,May 28,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a18ed4e54a441713ae89245
Palantir,New Grad: Software Engineer,Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jul 05,,vansh,https://jobs.lever.co/palantir/4d5a144e-87ea-45e2-a68c-3fad590629af
Palantir,New Grad: Software Engineer,Software,"New York, NY",US,Big Tech / Semi leader,,,Jul 05,,vansh,https://jobs.lever.co/palantir/e1a6c138-98bf-45e2-97f7-2c70371cc38a
Palantir,New Grad: Software Engineer,Software,"Washington, DC",US,Big Tech / Semi leader,,us-citizenship,Jul 05,,vansh,https://jobs.lever.co/palantir/18d901fc-93bb-4d18-9f04-c72031e20d79
Palantir,New Grad: Software Engineer,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,us-citizenship,Jul 05,,vansh,https://jobs.lever.co/palantir/f362d7aa-360d-4059-ab38-f482742693b3
Palantir,New Grad: Software Engineer,Software,"Denver, CO",US,Big Tech / Semi leader,,,Jul 05,,vansh,https://jobs.lever.co/palantir/c34b424e-caf2-455a-b104-ae1096ccca29
Palantir Technologies,"Backend Software Engineer - Infrastructure, Foundations",Software,"New York, NY",US,Big Tech / Semi leader,,,Jun 06,Hybrid,jobright:SW,https://jobright.ai/jobs/info/68cccf42fa466330fef91b75
Palantir Technologies,Systems Engineer - Business Systems,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 21,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0fd6fe619335383fb2f78f
Palantir Technologies,Systems Engineer - Business Systems,Software,"Washington, D.C.",US,Big Tech / Semi leader,,,May 20,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/68871aba4174df41e0f9cc84
Palantir Technologies,Systems Engineer - Business Systems,Software,"London, United Kingdom",US,Big Tech / Semi leader,,,May 18,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0bc66322d0d34036c8f7f1
Palantir Technologies,Systems Engineer - Business Systems,Software,"Denver, CO",US,Big Tech / Semi leader,,,May 18,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0b3b79963f7a67d95cd472
Palantir Technologies,Forward Deployed Software Engineer,Software,"New York, NY",US,Big Tech / Semi leader,,,Jun 01,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a1de8459111f771d1a1be25
Palantir Technologies,Software Engineer - Apollo Platform,Software,"Seattle, WA",US,Big Tech / Semi leader,,,May 29,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a199f0ee24ef36525825d2b
Palantir Technologies,Forward Deployed Software Engineer - Warp Speed,Software,"New York, NY",US,Big Tech / Semi leader,,,May 22,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a10b94483d714428982806f
Palantir Technologies,Backend Software Engineer - Infrastructure,Software,"New York, NY",US,Big Tech / Semi leader,,,May 21,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6893c28f4c7e851b90ae033b
Palantir Technologies,Software Engineer - Apollo Platform,Software,"New York, NY",US,Big Tech / Semi leader,,,May 20,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0ddd3009ecfd704b3e33aa
Palantir Technologies,Forward Deployed Software Engineer - Intel,Software,"Washington, D.C.",US,Big Tech / Semi leader,,,May 18,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6705c8c9d6d2423088b4d29f
PayPal,Machine Learning Engineer,Software,"Austin, Texas, United States of America",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a079995403fc339507e658a
PayPal,Machine Learning Engineer,Software,"Chicago, Illinois, United States of America",US,Big Tech / Semi leader,,,Jun 04,Hybrid,jobright:ENG,https://jobright.ai/jobs/info/6a079994403fc339507e6589
PayPal,New Grad: Software Engineer,Software,"**5 locations**San Jose, CAChicago, ILOmaha, NEScottsdale, AZAustin, TX",US,Big Tech / Semi leader,,,Aug 23,,vansh,https://paypal.eightfold.ai/careers/job/274908747686
PayPal,Machine Learning Engineer,Software,"Austin, TX",US,Big Tech / Semi leader,,,May 21,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69f288fd8d8d624381aa155d
PayPal,Machine Learning Engineer,Software,"Chicago, IL",US,Big Tech / Semi leader,,,May 06,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69de657b18cf504166e2cc67
PayPal,"Software Engineer, Backend Java",Software,"San Jose, CA",US,Big Tech / Semi leader,,,May 30,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69e0ff65d612782e6114673b
PayPal,"Software Engineer, Backend Java",Software,"San Jose, California, United States of America",US,Big Tech / Semi leader,,,May 30,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69df9f7b14bf245fc7a6cbce
PayPal,Software Engineer,Software,"San Jose, CA",US,Big Tech / Semi leader,,,May 21,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69fd1a026b788e7e7a5c5257
PayPal,Software Engineer,Software,"San Jose, California, United States of America",US,Big Tech / Semi leader,,,May 19,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/6a0ff34b12f8b43cf39825f5
PayPal,Software Engineer,Software,"Scottsdale, AZ",US,Big Tech / Semi leader,,,May 19,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f036f1ecbc8c2f731ff03a
PayPal,"Software Engineer, Backend - Java",Software,"Scottsdale, AZ",US,Big Tech / Semi leader,,,May 15,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69eb0c4a0a6e095553044294
PayPal,Software Engineer (Full Stack JavaScript),Software,"Austin, TX",US,Big Tech / Semi leader,,,May 06,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69de61755913ad339813cf34
PayPal,Software Engineer in Test,Software,"San Jose, CA",US,Big Tech / Semi leader,,,May 06,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69deb9ca5913ad339813f2b4
PayPal,Software Engineer - Fullstack,Software,"San Jose, CA",US,Big Tech / Semi leader,,,May 05,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69fb28f738179b6f1ae76263
PayPal,Software Engineer - Fullstack,Software,"San Jose, California, United States of America",US,Big Tech / Semi leader,,,May 05,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69fa201981706a5bd2173e11
PayPal,Software Engineer in Test - Mobile,Software,"Austin, TX",US,Big Tech / Semi leader,,,Apr 29,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69f28979ecbc8c2f7320b01f
PayPal,"Software Engineer, Backend Java",Software,"New York, NY",US,Big Tech / Semi leader,,,Apr 24,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69ebf39d58811370cb13dd26
PayPal,"Software Engineer, Backend",Software,"San Jose, California, United States of America",US,Big Tech / Semi leader,,,Apr 14,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69de8ad5aba61f141731600a
PayPal,Software Android Engineer,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Apr 14,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69de658aaba61f1417314b79
PayPal,Software Engineer - Java,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Apr 14,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69de61b65913ad339813cf70
PayPal,Software Engineer (Fullstack),Software,"Austin, TX",US,Big Tech / Semi leader,,,Apr 14,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69de61935913ad339813cf4e
PayPal,Software Development Engineer in Test,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Apr 14,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69de6191e34484770f1a1b50
PayPal,Software Engineer in Test - Mobile,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Apr 14,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69de5c1136823d1b425809de
PayPal,Software Engineer 2,Software,"San Jose, California, United States of America",US,Big Tech / Semi leader,,,Apr 07,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69d56049e63cea7a8b660b45
PayPal,Software Engineer - SDET,Software,"San Jose, CA",US,Big Tech / Semi leader,,,Apr 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69cee19b54f00230c6d04583
PayPal,Software Engineer - SDET,Software,"Austin, TX",US,Big Tech / Semi leader,,,Apr 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69cee19acdb525785fb9c960
PayPal,Software Engineer - SDET,Software,"Austin, Texas, United States of America",US,Big Tech / Semi leader,,,Apr 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69ceb9f0891d7b11cfccbaca
PayPal,Software Engineer - SDET,Software,"San Jose, California, United States of America",US,Big Tech / Semi leader,,,Apr 02,Hybrid,jobright:SW@hist,https://jobright.ai/jobs/info/69ceb9eecfdc6132f942b659
Pinterest,"Software Engineer I, Backend",Software,"San Francisco, CA",US,Big Tech / Semi leader,,,Jun 09,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a28a89b1dbd8437bebcc98f
Pinterest,"Software Engineer I, Backend",Software,"Seattle, WA",US,Big Tech / Semi leader,,,Jun 03,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a206d44ca8f0b365d7a0f63
